gen 	nevals	avg     	std    	min   	max   
493 	200   	-102.103	1.05273	-116.9	-102  
494 	200   	-102.103	1.05273	-116.9	-102  
495 	200   	-102.102	1.05266	-116.9	-102  
496 	200   	-102.102	1.05266	-116.9	-102  
497 	200   	-102.102	1.05266	-116.9	-102  
498 	200   	-102.102	1.05266	-116.9	-102  
499 	200   	-102.102	1.05266	-116.9	-102  
500 	200   	-102.1  	1.05259	-116.9	-102  
501 	200   	-102.1  	1.05259	-116.9	-102  
502 	200   	-102.1  	1.05259	-116.9	-102  
503 	200   	-102.1  	1.05259	-116.9	-102  
504 	200   	-102.1  	1.05259	-116.9	-102  
505 	200   	-102.1  	1.05259	-116.9	-102  
506 	200   	-102.1  	1.05259	-116.9	-102  
507 	200   	-102.098	1.05242	-116.9	-102  
508 	200   	-102.098	1.05242	-116.9	-102  
509 	200   	-102.093	1.05207	-116.9	-102  
510 	200   	-102.093	1.05207	-116.9	-102  
511 	200   	-102.093	1.05207	-116.9	-102  
512 	200   	-102.093	1.05207	-116.9	-102  
513 	200   	-102.093	1.05207	-116.9	-102  
514 	200   	-102.093	1.05207	-116.9	-102  
515 	200   	-102.093	1.05207	-116.9	-102  
516 	200   	-102.093	1.05207	-116.9	-102  
517 	200   	-102.092	1.05199	-116.9	-102  
518 	200   	-102.09 	1.0519 	-116.9	-102  
519 	200   	-102.09 	1.0519 	-116.9	-102  
520 	200   	-102.09 	1.0519 	-116.9	-102  
521 	200   	-102.09 	1.0519 	-116.9	-102  
522 	200   	-102.09 	1.0519 	-116.9	-102  
523 	200   	-102.09 	1.0519 	-116.9	-102  
524 	200   	-102.09 	1.0519 	-116.9	-102  
525 	200   	-102.09 	1.0519 	-116.9	-102  
526 	200   	-102.089	1.05182	-116.9	-102  
527 	200   	-102.089	1.05182	-116.9	-102  
528 	200   	-102.087	1.05173	-116.9	-102  
529 	200   	-102.087	1.05173	-116.9	-102  
530 	200   	-102.087	1.05173	-116.9	-102  
531 	200   	-102.087	1.05173	-116.9	-102  
532 	200   	-102.087	1.05173	-116.9	-102  
533 	200   	-102.087	1.05173	-116.9	-102  
534 	200   	-102.087	1.05173	-116.9	-102  
535 	200   	-102.087	1.05173	-116.9	-102  
536 	200   	-102.085	1.05165	-116.9	-102  
537 	200   	-102.085	1.05165	-116.9	-102  
538 	200   	-102.085	1.05165	-116.9	-102  
539 	200   	-102.085	1.05165	-116.9	-102  
540 	200   	-102.085	1.05165	-116.9	-102  
541 	200   	-102.085	1.05165	-116.9	-102  
542 	200   	-102.085	1.05165	-116.9	-102  
543 	200   	-102.085	1.05165	-116.9	-102  
