gen 	nevals	avg     	std     	min   	max   
359 	200   	-103.883	1.17086 	-120.4	-103.8
360 	200   	-103.883	1.17086 	-120.4	-103.8
361 	200   	-103.883	1.17086 	-120.4	-103.8
362 	200   	-103.883	1.17086 	-120.4	-103.8
363 	200   	-103.883	1.17086 	-120.4	-103.8
364 	200   	-103.883	1.17086 	-120.4	-103.8
365 	200   	-103.883	1.17086 	-120.4	-103.8
366 	200   	-103.883	1.17086 	-120.4	-103.8
367 	200   	-103.883	1.17086 	-120.4	-103.8
368 	200   	-103.883	1.17086 	-120.4	-103.8
369 	200   	-103.883	1.17086 	-120.4	-103.8
370 	200   	-103.883	1.17086 	-120.4	-103.8
371 	200   	-103.883	1.17086 	-120.4	-103.8
372 	200   	-103.883	1.17086 	-120.4	-103.8
373 	200   	-103.883	1.17086 	-120.4	-103.8
374 	200   	-103.883	1.17086 	-120.4	-103.8
375 	200   	-103.883	1.17086 	-120.4	-103.8
376 	200   	-103.883	1.17086 	-120.4	-103.8
377 	200   	-103.883	1.17086 	-120.4	-103.8
378 	200   	-103.883	1.17086 	-120.4	-103.8
379 	200   	-103.883	1.17086 	-120.4	-103.8
380 	200   	-103.883	1.17086 	-120.4	-103.8
381 	200   	-103.883	1.17086 	-120.4	-103.8
382 	200   	-103.883	1.17086 	-120.4	-103.8
383 	200   	-103.883	1.17086 	-120.4	-103.8
384 	200   	-103.883	1.17086 	-120.4	-103.8
385 	200   	-103.883	1.17086 	-120.4	-103.8
386 	200   	-103.883	1.17086 	-120.4	-103.8
387 	200   	-103.883	1.17086 	-120.4	-103.8
388 	200   	-103.883	1.17086 	-120.4	-103.8
389 	200   	-103.883	1.17086 	-120.4	-103.8
390 	200   	-103.883	1.17086 	-120.4	-103.8
391 	200   	-103.883	1.17086 	-120.4	-103.8
392 	200   	-103.883	1.17086 	-120.4	-103.8
393 	200   	-103.883	1.17086 	-120.4	-103.8
394 	200   	-103.883	1.17086 	-120.4	-103.8
395 	200   	-103.883	1.17086 	-120.4	-103.8
396 	200   	-103.883	1.17086 	-120.4	-103.8
397 	200   	-103.883	1.17086 	-120.4	-103.8
398 	200   	-103.883	1.17086 	-120.4	-103.8
399 	200   	-103.883	1.17086 	-120.4	-103.8
400 	200   	-103.883	1.17086 	-120.4	-103.8
401 	200   	-103.883	1.17086 	-120.4	-103.8
402 	200   	-103.883	1.17086 	-120.4	-103.8
403 	200   	-103.883	1.17086 	-120.4	-103.8
404 	200   	-103.883	1.17086 	-120.4	-103.8
405 	200   	-103.883	1.17086 	-120.4	-103.8
406 	200   	-103.883	1.17086 	-120.4	-103.8
407 	200   	-103.883	1.17086 	-120.4	-103.8
408 	200   	-103.883	1.17086 	-120.4	-103.8
409 	200   	-103.883	1.17086 	-120.4	-103.8
410 	200   	-103.883	1.17086 	-120.4	-103.8
